date,BTC,LTC,XRP,ETH,BCN,sp500_close,change%,silver_close,silver_rate%,gold_close,gold_rate%
2017-04-27,1317.72998,14.622,0.034816,62.167702,0.000172,2388.77002,-0.039,17.334,0.004171011,1265.9,-0.001892297
2017-04-26,1281.079956,14.8481,0.032797,52.720299,0.000192,2387.449951,-0.064,17.431,0.005595939,1264.2,-0.001342918
2017-04-25,1265.48999,15.2128,0.032346,49.891201,0.000177,2388.610107,0.298,17.659,0.013080145,1267.2,0.002373042
2017-04-24,1250.150024,14.9655,0.031384,50.031502,0.000186,2374.149902,0.161,17.932,0.015459539,1277.5,0.008128157
2017-04-21,1222.050049,11.2278,0.032779,48.2244,0.000183,2348.689941,-0.257,17.937,0.000278831,1289.1,0.009080235
2017-04-20,1229.079956,10.3349,0.029984,49.672199,0.000196,2355.840088,0.561,18.018,0.004515805,1283.8,-0.004111396
2017-04-19,1210.290039,9.65808,0.030173,48.305302,0.000181,2338.169922,-0.367,18.162,0.007992008,1283.4,-0.000311575
2017-04-18,1211.670044,10.3201,0.033184,50.7075,0.000205,2342.189941,-0.015,18.272,0.006056602,1294.1,0.008337229
2017-04-17,1193.910034,10.4216,0.033655,48.3046,0.000214,2349.01001,0.703,18.514,0.013244308,1291.9,-0.001700023
2017-04-13,1169.280029,10.1495,0.034383,50.219398,0.000151,2328.949951,-0.556,18.51,-0.000216053,1288.5,-0.002631783
2017-04-12,1200.369995,10.7856,0.034336,46.2873,0.000132,2344.929932,-0.307,18.3,-0.011345219,1278.1,-0.008071401
2017-04-11,1205.01001,8.85383,0.032952,43.4072,0.000142,2353.780029,-0.006,18.254,-0.002513661,1274.2,-0.003051404
2017-04-10,1187.130005,8.91704,0.033598,43.4352,0.000131,2357.159912,0,17.915,-0.018571272,1253.9,-0.015931565
2017-04-07,1176.900024,9.37156,0.03632,42.162601,0.000128,2355.540039,-0.045,18.151,0.013173318,1257.3,0.00271154
2017-04-06,1182.680054,10.2517,0.032665,43.2421,0.00013,2357.48999,0.157,18.246,0.005233871,1253.3,-0.003181421
2017-04-05,1124.780029,11.094,0.035544,45.304001,0.000146,2352.949951,-0.576,18.187,-0.003233585,1248.5,-0.003829889
2017-04-04,1133.25,8.28936,0.037455,44.641899,0.000141,2360.159912,0.229,18.323,0.007477869,1258.4,0.007929515
2017-04-03,1143.810059,8.07058,0.033023,44.3564,0.000152,2358.840088,-0.148,18.212,-0.00605796,1254,-0.003496503
2017-03-31,1071.790039,6.66706,0.020889,50.0373,0.000165,2362.719971,-0.089,18.256,0.002415989,1251.2,-0.002232855
2017-03-30,1026.430054,6.98063,0.013276,52.205799,0.000172,2368.060059,0.286,18.206,-0.002738826,1248,-0.002557545
2017-03-29,1039.969971,4.1859,0.010101,53.126099,0.000137,2361.129883,0.195,18.252,0.00252664,1256.8,0.007051282
2017-03-28,1047.150024,4.15568,0.009514,50.774899,0.000257,2358.570068,0.803,18.252,0,1258.8,0.001591343
2017-03-27,1045.77002,4.07528,0.009597,49.666901,5.20E-05,2341.590088,0.536,18.108,-0.007889546,1258.8,0
2017-03-24,937.52002,4.08396,0.010518,53.107498,4.00E-05,2343.97998,-0.274,17.748,-0.019880716,1251.7,-0.005640292
2017-03-23,1038.589966,3.98003,0.010582,43.678398,4.20E-05,2345.959961,0,17.593,-0.008733378,1250.1,-0.001278262
2017-03-22,1049.140015,3.93649,0.007301,42.342098,5.10E-05,2348.449951,0.233,17.578,-0.000852612,1249.7,-0.000319974
2017-03-21,1120.540039,4.00922,0.006909,43.1451,4.50E-05,2344.02002,-1.484,17.583,0.000284446,1246.5,-0.002560615
2017-03-20,1054.22998,4.03331,0.006975,43.390202,4.40E-05,2373.469971,-0.201,17.438,-0.008246602,1234,-0.010028079
2017-03-17,1100.22998,4.0551,0.006116,46.827999,4.60E-05,2378.25,-0.229,17.413,-0.001433651,1230.2,-0.003079417
2017-03-16,1187.810059,4.2371,0.006394,46.345798,5.60E-05,2381.379883,-0.265,17.33,-0.004766554,1227.1,-0.002519915
2017-03-15,1249.609985,4.16087,0.006314,35.055901,5.10E-05,2385.26001,0.629,16.923,-0.023485286,1200.7,-0.021514139
2017-03-14,1240,4.05519,0.006381,28.6546,5.10E-05,2365.449951,-0.131,16.923,0,1202.6,0.00158241
2017-03-13,1231.920044,4.17054,0.006385,28.592899,4.90E-05,2373.469971,0.081,16.972,0.002895468,1203.1,0.000415766
2017-03-10,1116.719971,3.75217,0.006227,19.3323,4.50E-05,2372.600098,0.003,16.923,-0.002887108,1201.4,-0.001413016
2017-03-09,1188.48999,3.83842,0.006498,17.7547,5.70E-05,2364.870117,0.058,17.036,0.006677303,1203.2,0.001498252
2017-03-08,1150,3.776,0.006509,16.6513,4.60E-05,2362.97998,-0.288,17.298,0.015379197,1209.4,0.005152926
2017-03-07,1223.540039,3.82148,0.006534,18.888599,5.80E-05,2368.389893,-0.099,17.536,0.013758816,1216.1,0.005539937
2017-03-06,1272.829956,3.9214,0.006057,19.6057,5.10E-05,2375.310059,0.003,17.773,0.013515055,1225.5,0.007729627
2017-03-03,1274.98999,3.92082,0.006339,19.459,6.10E-05,2383.120117,0.092,17.74,-0.001856749,1226.5,0.000815993
2017-03-02,1251.01001,3.92423,0.005991,19.030199,6.20E-05,2381.919922,-0.536,17.748,0.000450958,1232.9,0.0052181
2017-03-01,1222.5,3.7989,0.005408,17.349701,6.00E-05,2395.959961,0.665,18.489,0.041751183,1250,0.013869738
2017-02-28,1179.969971,3.77099,0.005536,15.8172,5.70E-05,2363.639893,-0.103,18.469,-0.001081724,1253.9,0.00312
2017-02-27,1179.969971,3.80274,0.005609,15.3965,6.00E-05,2369.75,0.191,18.417,-0.002815529,1258.8,0.003907808
2017-02-24,1173.680054,3.84672,0.005701,13.0692,5.90E-05,2367.340088,0.493,18.406,-0.000597274,1258.3,-0.000397204
2017-02-23,1166.719971,3.84295,0.005895,13.1194,5.90E-05,2363.810059,-0.156,18.185,-0.012006954,1251.4,-0.005483589
2017-02-22,1117.439941,3.80522,0.00586,12.5997,5.40E-05,2362.820068,0.072,18.022,-0.008963431,1233.3,-0.014463801
2017-02-21,1115.300049,3.78328,0.005832,12.6684,5.20E-05,2365.379883,0.445,18.074,0.002885362,1238.9,0.004540663
2017-02-17,1046.209961,3.83036,0.005935,12.6765,5.30E-05,2351.159912,0.348,18.103,0.001604515,1239.1,0.000161434
2017-02-16,1027.439941,3.78681,0.006027,12.9037,5.50E-05,2347.219971,-0.103,18.074,-0.001601944,1241.6,0.002017593
2017-02-15,1007.47998,3.80928,0.006147,12.9197,5.10E-05,2349.25,0.585,17.963,-0.006141419,1233.1,-0.006846005
2017-02-14,1004.549988,3.7708,0.006278,13.0252,4.70E-05,2337.580078,0.493,17.889,-0.004119579,1225.4,-0.006244425
2017-02-13,990.642029,3.71789,0.006251,11.2695,4.50E-05,2328.25,0.281,17.821,-0.003801219,1225.8,0.000326424
2017-02-10,988.674011,3.77721,0.006289,11.2789,5.00E-05,2316.100098,0.166,17.933,0.00628472,1235.9,0.008239517
2017-02-09,994.382996,3.79859,0.006374,11.0322,5.00E-05,2307.870117,0.486,17.741,-0.010706519,1236.8,0.000728214
2017-02-08,1063.069946,4.02317,0.006438,11.4312,5.30E-05,2294.669922,0.224,17.705,-0.002029198,1239.5,0.002183053
2017-02-07,1061.349976,4.04037,0.006407,11.5153,5.30E-05,2293.080078,-0.122,17.756,0.002880542,1236.1,-0.002743042
2017-02-06,1038.150024,4.04401,0.00645,11.3894,5.70E-05,2292.560059,-0.075,17.693,-0.003548096,1232.1,-0.003235984
2017-02-03,1029.910034,4.08256,0.006474,11.1145,5.40E-05,2297.419922,0.388,17.479,-0.012095179,1220.8,-0.009171333
2017-02-02,1011.799988,4.08527,0.006469,10.8214,5.10E-05,2280.850098,0.183,17.429,-0.002860576,1219.4,-0.001146789
2017-02-01,989.02301,4.07533,0.00654,10.7321,5.60E-05,2279.550049,-0.264,17.45,0.001204888,1208.3,-0.009102837
2017-01-31,970.403015,4.07864,0.006314,10.7275,5.70E-05,2278.870117,0.213,17.543,0.005329513,1211.4,0.002565588
2017-01-30,920.382019,4.02125,0.006381,10.5712,5.80E-05,2280.899902,-0.224,17.152,-0.022288092,1196,-0.012712564
2017-01-27,919.75,3.85588,0.006415,10.5373,5.60E-05,2294.689941,-0.188,17.136,-0.000932836,1191.1,-0.00409699
2017-01-26,917.585999,3.83432,0.00669,10.5891,5.60E-05,2296.679932,-0.085,16.85,-0.016690009,1192.5,0.001175384
2017-01-25,901.541992,3.71453,0.006513,10.5705,5.00E-05,2298.370117,0.415,16.98,0.007715134,1200.5,0.006708595
2017-01-24,892.687012,3.7861,0.00654,10.6325,4.50E-05,2280.070068,0.538,17.185,0.012073027,1210.8,0.008579758
2017-01-23,921.012024,3.83576,0.006697,10.8208,4.60E-05,2265.199951,-0.114,17.186,5.82E-05,1215.6,0.003964321
2017-01-20,895.026001,3.89001,0.006675,10.6006,4.50E-05,2271.310059,0.059,17.032,-0.008960782,1204.9,-0.008802238
2017-01-19,899.072998,3.86061,0.007034,10.3972,4.70E-05,2263.689941,-0.361,17.002,-0.00176139,1201.5,-0.002821811
2017-01-18,886.617981,3.8382,0.006709,10.2278,4.90E-05,2271.889893,0.121,17.274,0.015998118,1212.1,0.008822305
2017-01-17,907.937988,3.93905,0.0068,10.3023,4.60E-05,2267.889893,-0.055,17.148,-0.007294199,1212.9,0.000660012
2017-01-13,823.984009,3.89087,0.006596,9.7695,4.30E-05,2274.639893,0.084,16.765,-0.022334966,1196.2,-0.013768654
2017-01-12,804.833984,3.9628,0.006423,9.86133,4.10E-05,2270.439941,-0.031,16.825,0.003578885,1199.8,0.00300953
2017-01-11,777.757019,3.84679,0.006411,9.71776,4.20E-05,2275.320068,0.296,16.828,0.000178306,1196.6,-0.002667111
2017-01-10,907.679016,4.59151,0.006698,10.5496,4.80E-05,2268.899902,-0.036,16.848,0.001188495,1185.5,-0.009276283
2017-01-09,902.828003,4.30196,0.006167,10.3256,4.60E-05,2268.899902,-0.206,16.683,-0.009793447,1184.9,-0.000506116
2017-01-06,902.200989,3.86126,0.006315,10.2547,5.30E-05,2276.97998,0.257,16.519,-0.009830366,1173.4,-0.00970546
2017-01-05,1013.380005,4.29272,0.006201,10.2544,5.30E-05,2269,0.036,16.637,0.00714329,1181.3,0.006732572
2017-01-04,1154.72998,4.83785,0.00657,11.2516,6.00E-05,2270.75,0.405,16.552,-0.005109094,1165.3,-0.0135444
2017-01-03,1043.839966,4.6262,0.006386,9.72525,5.40E-05,2257.830078,0.278,16.409,-0.008639439,1162,-0.002831889
2016-12-30,961.237976,4.39052,0.006426,8.15998,5.70E-05,2238.830078,-0.568,15.989,-0.02559571,1151.7,-0.008864028
2016-12-29,973.497009,4.55548,0.006341,8.28416,5.70E-05,2249.26001,-0.011,16.218,0.014322347,1158.1,0.005557003
2016-12-28,975.921021,4.57135,0.006173,7.52011,4.40E-05,2249.919922,-0.895,16.038,-0.011098779,1140.9,-0.014851913
2016-12-27,933.197998,4.4694,0.006199,7.17082,3.90E-05,2268.879883,0.117,15.989,-0.003055244,1138.8,-0.001840652
2016-12-23,921.984009,4.65533,0.006286,7.16615,4.70E-05,2263.790039,0.157,15.759,-0.01438489,1133.6,-0.00456621
2016-12-22,864.539978,3.71168,0.006363,7.585,5.00E-05,2260.959961,-0.087,15.759,0,1133.6,0
2016-12-21,834.281006,3.65345,0.006445,7.9144,4.20E-05,2265.179932,-0.236,15.979,0.013960277,1133.2,-0.000352858
2016-12-20,800.875977,3.66106,0.0065,7.66004,4.00E-05,2270.76001,0.188,16.117,0.008636335,1133.6,0.000352983
2016-12-19,792.713989,3.66262,0.006545,7.64382,4.10E-05,2262.530029,0.146,16.089,-0.001737296,1142.7,0.008027523
2016-12-16,784.906982,3.62818,0.00671,7.85821,3.90E-05,2258.070068,-0.386,16.215,0.007831438,1137.4,-0.004638138
2016-12-15,778.088013,3.62447,0.006662,7.82847,3.90E-05,2262.030029,0.366,15.958,-0.015849522,1129.8,-0.006681906
2016-12-14,781.481018,3.61956,0.006705,8.26523,4.00E-05,2253.280029,-0.664,17.221,0.079145256,1163.7,0.030005311
2016-12-13,780.55603,3.65028,0.006708,8.42285,4.00E-05,2271.719971,0.371,16.977,-0.014168747,1159,-0.004038842
2016-12-12,780.086975,3.66231,0.006778,8.52221,4.40E-05,2256.959961,-0.083,17.187,0.012369677,1165.8,0.005867127
2016-12-09,772.794006,3.69148,0.007135,8.44601,4.70E-05,2259.530029,0.436,16.967,-0.012800372,1161.9,-0.003345342
2016-12-08,770.809998,3.6911,0.007097,8.23051,4.00E-05,2246.189941,0.226,17.096,0.007602994,1172.4,0.009036922
2016-12-07,768.132019,3.61595,0.006851,8.38148,4.50E-05,2241.350098,1.386,17.275,0.010470285,1177.5,0.004350051
2016-12-06,764.223999,3.53541,0.006655,7.86893,4.50E-05,2212.22998,0.225,16.81,-0.026917511,1170.1,-0.006284501
2016-12-05,758.700012,3.52858,0.006434,6.82166,4.50E-05,2204.709961,0.184,16.899,0.005294468,1176.5,0.005469618
2016-12-02,777.94397,3.94644,0.00666,7.75996,4.60E-05,2191.949951,0.038,16.832,-0.003964732,1177.8,0.001104972
2016-12-01,756.773987,3.90908,0.006702,8.4525,4.50E-05,2191.080078,-0.413,16.506,-0.019367871,1169.4,-0.007131941
2016-11-30,745.690979,3.89379,0.006723,8.58754,5.10E-05,2198.810059,-0.279,16.482,-0.001454017,1173.9,0.003848127
2016-11-29,735.604004,3.87455,0.00678,8.17412,4.00E-05,2204.659912,0.177,16.74,0.01565344,1190.8,0.014396456
2016-11-28,735.812988,3.88454,0.007008,8.72482,4.40E-05,2201.719971,-0.384,16.675,-0.003882915,1193.8,0.002519315
2016-11-25,741.648987,3.91542,0.006902,9.40205,5.00E-05,2213.350098,0.321,16.554,-0.007256372,1181,-0.010722064
2016-11-23,744.593994,3.92532,0.007061,9.84362,4.90E-05,2204.719971,0.281,16.485,-0.004168177,1192.4,0.009652837
2016-11-22,751.346985,3.94731,0.007434,9.90572,4.50E-05,2202.939941,0.063,16.735,0.015165302,1211.2,0.015766521
2016-11-21,739.247986,3.94488,0.007566,9.62082,5.10E-05,2198.179932,0.537,16.621,-0.006812071,1209.8,-0.001155878
2016-11-18,751.585022,3.96132,0.007778,9.47616,5.80E-05,2181.899902,-0.226,16.721,0.006016485,1208.7,-0.000909241
2016-11-17,740.97699,3.94319,0.007727,9.99118,5.20E-05,2187.120117,0.391,16.772,0.003050057,1216.9,0.006784148
2016-11-16,744.197998,4.01948,0.007842,10.0591,5.90E-05,2176.939941,-0.027,16.927,0.009241593,1223.9,0.005752321
2016-11-15,711.619019,3.89359,0.007881,10.2175,5.10E-05,2180.389893,0.558,17.043,0.006852957,1224.5,0.000490236
2016-11-14,705.020996,3.87617,0.008098,9.96648,4.90E-05,2164.199951,-0.066,16.893,-0.008801267,1221.7,-0.002286648
2016-11-11,716.411011,3.81601,0.008065,10.2899,5.10E-05,2164.449951,0.08,17.382,0.028946901,1224.3,0.002128182
2016-11-10,715.533997,3.82424,0.008136,10.5245,5.00E-05,2167.47998,0,18.737,0.077954205,1266.4,0.034386997
2016-11-09,723.27301,3.86461,0.008079,10.6555,5.10E-05,2163.26001,1.487,18.378,-0.019159951,1273.5,0.005606443
2016-11-08,709.848022,3.84276,0.008206,10.8337,5.00E-05,2139.560059,0.453,18.356,-0.001197083,1274.5,0.000785238
2016-11-07,703.130981,3.83887,0.008108,10.8088,5.60E-05,2131.52002,1.472,18.151,-0.01116801,1279.4,0.003844645
2016-11-04,703.234985,3.87889,0.008157,11.0907,5.60E-05,2085.179932,0.067,18.371,0.012120544,1304.5,0.019618571
2016-11-03,688.700012,3.86133,0.008021,10.801,5.40E-05,2088.659912,-0.483,18.416,0.002449513,1303.3,-0.000919893
2016-11-02,740.828979,4.1045,0.008222,10.7526,5.90E-05,2097.939941,-0.545,18.693,0.015041268,1308.2,0.003759687
2016-11-01,729.79303,4.08833,0.008102,10.7661,5.80E-05,2111.719971,-0.797,18.418,-0.014711389,1288,-0.015441064
2016-10-31,700.971985,3.99396,0.008196,10.9982,5.60E-05,2126.149902,-0.17,17.796,-0.033771311,1273.1,-0.011568323
2016-10-28,689.651001,3.97322,0.008143,11.0851,5.50E-05,2126.409912,-0.273,17.796,0,1276.8,0.002906292
2016-10-27,688.312988,4.0215,0.008481,11.4997,5.50E-05,2133.040039,-0.514,17.639,-0.008822207,1269.5,-0.005717419
2016-10-26,678.304016,3.96029,0.008835,11.532,5.50E-05,2139.429932,0.115,17.626,-0.000737003,1266.6,-0.002284364
2016-10-25,657.588013,3.90441,0.008891,11.414,5.60E-05,2143.159912,-0.305,17.78,0.008737093,1273.6,0.005526607
2016-10-24,653.760986,3.86886,0.009065,11.969,5.90E-05,2151.330078,0.132,17.604,-0.009898763,1263.7,-0.007773241
2016-10-21,632.828003,3.80546,0.009029,12.1754,5.70E-05,2141.159912,0.081,17.493,-0.006305385,1267.7,0.003165308
2016-10-20,630.856995,3.779,0.009092,12.099,5.60E-05,2141.340088,-0.055,17.549,0.003201281,1267.5,-0.000157766
2016-10-19,630.52002,3.80414,0.008627,12.0226,5.10E-05,2144.290039,0.163,17.663,0.006496097,1269.9,0.001893491
2016-10-18,637.960022,3.83958,0.00835,12.5885,5.10E-05,2139.600098,0.06,17.638,-0.001415388,1262.9,-0.005512245
2016-10-17,639.192993,3.91048,0.00803,12.005,5.20E-05,2126.5,-0.302,17.474,-0.009298106,1256.6,-0.004988518
2016-10-14,640.377991,3.8976,0.008767,11.9382,5.70E-05,2132.97998,-0.313,17.441,-0.00188852,1255.5,-0.000875378
2016-10-13,636.786011,3.90657,0.007982,11.963,5.20E-05,2132.550049,0.108,17.458,0.000974715,1257.6,0.00167264
2016-10-12,636.192017,3.75851,0.007949,11.9335,5.10E-05,2139.179932,0.071,17.505,0.002692176,1253.8,-0.003021628
2016-10-11,641.072021,3.81633,0.008234,11.7857,5.10E-05,2136.72998,-1.139,17.509,0.000228506,1255.9,0.001674908
2016-10-10,618.994019,3.79517,0.007978,11.7555,6.10E-05,2163.659912,0.151,17.659,0.008567023,1260.4,0.003583088
2016-10-07,617.120972,3.86229,0.007377,12.6671,6.10E-05,2153.73999,-0.483,17.38,-0.015799309,1251.9,-0.006743891
2016-10-06,613.020996,3.84654,0.007382,12.8543,5.50E-05,2160.77002,0.118,17.345,-0.002013809,1253,0.000878664
2016-10-05,612.510986,3.84313,0.007435,13.0357,5.60E-05,2159.72998,0.213,17.695,0.020178726,1268.6,0.01245012
2016-10-04,610.203979,3.82303,0.007853,13.277,5.50E-05,2150.48999,-0.595,17.775,0.004521051,1269.7,0.000867098
2016-10-03,612.132996,3.83797,0.008089,13.4524,5.50E-05,2161.199951,-0.145,18.868,0.061490858,1312.7,0.033866268
2016-09-30,609.734985,3.8416,0.00883,13.2248,5.50E-05,2168.27002,0.545,19.214,0.018337927,1317.1,0.00335187
2016-09-29,605.692993,3.84561,0.008914,13.0734,6.00E-05,2151.129883,-0.819,19.188,-0.00135318,1326,0.00675727
2016-09-28,604.728027,3.83761,0.009048,13.2748,6.00E-05,2171.370117,0.44,19.121,-0.003491766,1323.7,-0.00173454
2016-09-27,606.166016,3.85224,0.008229,13.0983,6.10E-05,2159.929932,0.647,19.165,0.002301135,1330.4,0.00506157
2016-09-26,608.04303,3.85874,0.007963,12.8231,6.10E-05,2146.100098,-0.576,19.596,0.022488912,1344.1,0.010297655
2016-09-23,602.84198,3.81291,0.007211,13.3313,6.00E-05,2164.689941,-0.396,19.81,0.010920596,1341.7,-0.001785581
2016-09-22,596.297974,3.76757,0.006843,13.2476,6.40E-05,2177.179932,0.287,20.099,0.014588592,1344.7,0.002235969
2016-09-21,597.148987,3.84037,0.006829,13.7685,6.00E-05,2163.120117,0.865,19.768,-0.016468481,1331.4,-0.009890682
2016-09-20,608.312012,3.84207,0.006785,14.4303,6.70E-05,2139.76001,-0.288,19.277,-0.024838122,1318.2,-0.009914376
2016-09-19,609.22699,3.83116,0.006858,13.189,6.70E-05,2139.120117,-0.227,19.29,0.000674379,1317.8,-0.000303444
2016-09-16,606.973022,3.80619,0.007446,12.5558,6.70E-05,2139.159912,-0.341,18.862,-0.022187662,1310.2,-0.005767188
2016-09-15,607.155029,3.81192,0.008303,11.937,6.60E-05,2147.26001,1.03,19.041,0.00948998,1318,0.00595329
2016-09-14,610.684021,3.83216,0.005961,11.9232,6.10E-05,2125.77002,-0.098,19.066,0.001312956,1326.1,0.006145675
2016-09-13,609.241028,3.82171,0.005886,11.9187,6.10E-05,2127.02002,-1.09,18.975,-0.004772894,1323.7,-0.001809818
2016-09-12,608.242981,3.82319,0.005897,11.8937,6.70E-05,2159.040039,1.8,19,0.001317523,1325.6,0.001435371
2016-09-09,622.861023,3.96999,0.005869,11.6528,6.10E-05,2127.810059,-1.903,19.368,0.019368421,1334.5,0.006713941
2016-09-08,626.315979,3.98834,0.005902,11.3459,5.60E-05,2181.300049,-0.067,19.678,0.016005783,1341.6,0.005320345
2016-09-07,614.544006,3.96988,0.005892,11.5479,5.50E-05,2186.159912,0.045,19.848,0.008639089,1349.2,0.005664878
2016-09-06,610.435974,3.97236,0.005912,11.6891,5.50E-05,2186.47998,0.223,19.848,0,1349.2,0
2016-09-02,575.536987,3.82457,0.00597,12.113,5.80E-05,2179.97998,0.114,20.138,0.014611044,1354,0.003557664
2016-09-01,572.302979,3.83201,0.005984,11.9949,5.70E-05,2170.860107,-0.022,18.943,-0.05934055,1317.1,-0.027252585
2016-08-31,575.471985,3.79744,0.006012,11.6724,6.10E-05,2170.949951,-0.12,18.622,-0.016945574,1311.4,-0.00432769
2016-08-30,577.502991,3.80406,0.006026,11.2289,5.20E-05,2176.120117,-0.153,18.577,-0.002416497,1316.5,0.003888974
2016-08-29,574.106995,3.75952,0.006131,10.9838,5.20E-05,2180.379883,0.47,18.768,0.010281531,1327.1,0.008051652
2016-08-26,579.651001,3.82638,0.00603,11.2954,5.00E-05,2169.040039,-0.279,18.651,-0.006234015,1325.9,-0.000904227
2016-08-25,577.760986,3.80207,0.006079,11.3574,4.60E-05,2172.469971,-0.038,18.489,-0.008685861,1324.6,-0.000980466
2016-08-24,580.182007,3.85505,0.006052,11.036,5.20E-05,2175.439941,-0.442,18.556,0.003623776,1329.7,0.003850219
2016-08-23,583.414978,3.93073,0.006019,11.0306,5.20E-05,2186.899902,-0.042,18.922,0.019724078,1346.1,0.012333609
2016-08-22,586.752991,3.65726,0.006,11.1209,5.30E-05,2182.639893,0.049,18.859,-0.003329458,1343.4,-0.002005795
2016-08-19,575.630005,3.60409,0.006119,10.7487,5.20E-05,2183.870117,-0.017,19.317,0.024285487,1346.2,0.002084264
2016-08-18,574.317993,3.60712,0.006122,10.7561,5.20E-05,2187.02002,0.235,19.74,0.02189781,1357.2,0.008171148
2016-08-17,573.216003,3.59944,0.006109,10.7528,5.20E-05,2182.219971,0.201,19.648,-0.004660588,1348.8,-0.006189213
2016-08-16,577.439026,3.63772,0.00614,11.1397,5.20E-05,2178.149902,-0.37,19.874,0.011502443,1356.9,0.006005338
2016-08-15,567.23999,3.57708,0.006045,11.2184,5.50E-05,2190.149902,0.186,19.847,-0.001358559,1347.5,-0.006927555
2016-08-12,587.559021,3.70935,0.006123,11.7785,5.40E-05,2184.050049,0.014,19.703,-0.007255505,1343.2,-0.003191095
2016-08-11,589.119995,3.74217,0.006189,11.6909,6.00E-05,2185.790039,0.359,20.02,0.01608892,1350,0.005062537
2016-08-10,592.103027,3.72242,0.006194,12.1432,5.50E-05,2175.48999,-0.335,20.17,0.007492507,1351.9,0.001407407
2016-08-09,587.801025,3.75975,0.006163,12.2443,6.00E-05,2181.73999,-0.023,19.85,-0.015865146,1346.7,-0.003846438
2016-08-08,591.054016,3.78551,0.006027,11.2454,5.80E-05,2180.889893,-0.131,19.805,-0.002267003,1341.3,-0.004009802
2016-08-05,575.04303,3.72904,0.006447,10.9254,4.70E-05,2182.870117,0.649,19.817,0.000605908,1344.4,0.002311191
2016-08-04,578.289001,3.74845,0.005816,11.0428,4.80E-05,2164.25,0.034,20.443,0.03158904,1367.4,0.017108004
2016-08-03,566.35498,3.71923,0.005646,10.2939,4.90E-05,2163.790039,0.324,20.471,0.001369662,1364.7,-0.00197455
2016-08-02,547.465027,3.63958,0.00569,8.78728,4.40E-05,2157.030029,-0.595,20.701,0.011235406,1372.6,0.005788818
2016-08-01,606.271973,3.86342,0.005906,10.9416,5.50E-05,2170.840088,-0.106,20.5,-0.009709676,1359.6,-0.009471077
2016-07-29,656.992004,4.07744,0.006111,12.7946,5.50E-05,2173.600098,0.22,20.347,-0.007463415,1349,-0.007796411
2016-07-28,655.034973,3.96774,0.005974,12.8436,5.60E-05,2170.060059,0.185,20.192,-0.007617831,1332.3,-0.01237954
2016-07-27,654.35199,3.95589,0.005969,12.9728,5.40E-05,2166.580078,-0.149,19.995,-0.009756339,1326.7,-0.004203258
2016-07-26,651.783997,3.97024,0.005998,11.9895,5.40E-05,2169.179932,0.01,19.683,-0.015603901,1320.8,-0.004447124
2016-07-25,654.096985,4.03204,0.006246,13.8361,5.40E-05,2168.47998,-0.241,19.647,-0.001828989,1319.5,-0.000984252
2016-07-22,650.619019,4.03829,0.006303,14.6619,5.20E-05,2175.030029,0.395,19.689,0.002137731,1323.4,0.002955665
2016-07-21,665.012024,4.12023,0.006416,12.6507,5.40E-05,2165.169922,-0.356,19.815,0.006399512,1331,0.005742784
2016-07-20,665.684998,4.12506,0.006395,12.4506,4.80E-05,2173.02002,0.319,19.613,-0.010194297,1319.3,-0.008790383
2016-07-19,672.864014,4.14916,0.006405,11.6191,5.40E-05,2163.780029,0,20.007,0.020088717,1332.3,0.00985371
2016-07-18,673.106018,4.14822,0.006482,11.0344,4.90E-05,2166.889893,0.224,20.075,0.00339881,1329.3,-0.002251745
2016-07-15,663.255005,4.15977,0.006442,11.9516,5.20E-05,2161.73999,-0.157,20.165,0.004483188,1327.4,-0.001429324
2016-07-14,658.078003,4.14846,0.006385,11.5132,4.60E-05,2163.75,0.272,20.322,0.007785767,1327.4,0
2016-07-13,654.468018,4.13855,0.006411,10.5005,4.60E-05,2152.429932,-0.064,20.413,0.004477906,1332.2,0.003616092
2016-07-12,664.551025,4.15328,0.00635,10.5161,4.70E-05,2152.139893,0.591,20.171,-0.01185519,1335.3,0.002326978
2016-07-11,647.658997,4.08544,0.006534,10.459,5.00E-05,2137.159912,0.255,20.304,0.006593625,1356.6,0.015951472
2016-07-08,666.52301,4.21991,0.006715,11.3946,4.80E-05,2129.899902,1.088,20.099,-0.010096533,1358.4,0.001326847
2016-07-07,640.562012,4.11188,0.006598,10.1094,4.00E-05,2097.899902,-0.12,19.838,-0.012985721,1362.1,0.002723793
2016-07-06,677.330994,4.46822,0.006691,10.5289,4.70E-05,2099.72998,0.734,20.203,0.018399032,1367.1,0.003670802
2016-07-05,670.627014,4.45228,0.006699,10.6114,5.40E-05,2088.550049,-0.31,19.907,-0.014651289,1358.7,-0.006144393
2016-07-01,676.296021,4.25597,0.006787,12.1995,4.10E-05,2102.949951,0.172,19.588,-0.016024514,1339,-0.014499154
2016-06-30,673.336975,4.1935,0.006657,12.4615,4.70E-05,2098.860107,1.239,18.582,-0.051357974,1320.6,-0.013741598
2016-06-29,639.890015,4.06188,0.006777,12.6112,5.00E-05,2070.77002,1.375,18.362,-0.011839414,1326.9,0.004770559
2016-06-28,647.000977,4.10066,0.006773,12.1756,3.80E-05,2036.089966,1.466,17.843,-0.028264895,1317.9,-0.006782727
2016-06-27,655.275024,4.11985,0.006398,13.8839,3.90E-05,2000.540039,-1.522,17.744,-0.005548394,1324.7,0.005159724
